theta_deg,u_D_meV,selected_phase,selected_indirect_gap_meV,negative_indirect_gap,delta_E_ivc_minus_vp_meV_per_cell,energy_total_per_cell,vp_reference_energy_per_cell,branch_id,gap_family_label,run_id,indirect_gap,vp_reference_name,vp_reference_indirect_gap_meV,vp_plus_indirect_gap,vp_minus_indirect_gap
2.55,4.5,VP,18.53268292743237,False,1.3130889930891314,-33.34391776182843,-34.65700675491756,u_D_down,large_gap,u_D_down_theta_011_u_009_warm,16.238843065044044,VP+,18.53268292743237,18.53268292743237,18.53268293053051
2.6,4.5,VP,19.009192560602592,False,1.4083971629031282,-32.98245160387043,-34.39084876677356,theta_up,large_gap,theta_up_theta_012_u_009_warm,15.754460519869925,VP+,19.009192560602592,19.009192560602592,19.00919256297633
2.65,4.5,VP,18.915710786193436,False,1.3650265690399692,-32.757010070383586,-34.122036639423555,theta_down,small_gap,theta_down_theta_013_u_009_warm,0.2767625703436991,VP+,18.915710786193436,18.915710786193436,18.915710780431898
2.7,4.5,VP,18.350044134509258,False,1.3193154810948613,-32.53099471148701,-33.85031019258187,u_D_up,small_gap,u_D_up_theta_014_u_009_warm,0.1680107038056242,VP+,18.350044134509258,18.350044134509258,18.350044129900425
2.75,4.5,VP,17.759285377633624,False,1.2755619579051185,-32.29988927630987,-33.57545123421499,u_D_up,small_gap,u_D_up_theta_015_u_009_warm,0.0235083804965121,VP+,17.759285377633624,17.759285377633624,17.759285373936166
2.8,4.5,VP,17.142857082140118,False,1.2335915866219551,-32.063684747581284,-33.29727633420324,theta_down,small_gap,theta_down_theta_016_u_009_warm,-0.1560793976500356,VP+,17.142857082140118,17.142857082140118,17.142857079165445
2.85,4.5,VP,16.50029326445463,False,1.193250764859343,-31.822380373233393,-33.015631138092736,theta_down,small_gap,theta_down_theta_017_u_009_warm,-0.3700815654705778,VP+,16.50029326445463,16.50029326445463,16.500293262054626
2.9,4.5,VP,15.831218065498708,False,1.1544033823455173,-31.57598243190508,-32.730385814250596,theta_down,small_gap,theta_down_theta_018_u_009_warm,-0.6178340401224851,VP+,15.831218065498708,15.831218065498708,15.831218063557252
2.95,4.5,VP,15.13532931629022,False,1.1169282073773026,-31.324503146066643,-32.441431353443946,theta_down,small_gap,theta_down_theta_019_u_009_warm,-0.8986885991423677,VP+,15.13532931629022,15.13532931629022,15.135329314715442
3.0,4.5,VP,14.4123856792257,False,1.0807167950213632,-31.067959726594015,-32.14867652161538,theta_down,small_gap,theta_down_theta_020_u_009_warm,-1.2120186865118363,VP+,14.4123856792257,14.4123856792257,14.412385677945032
3.05,4.5,VP,13.662196454787235,False,1.045671788137522,-30.80637353331595,-31.85204532145347,theta_down,small_gap,theta_down_theta_021_u_009_warm,-1.557222985147476,VP+,13.662196454787235,13.662196454787235,13.662196453743135
3.1,4.5,VP,12.884613409279671,False,1.0117055187905386,-30.539769337326852,-31.55147485611739,theta_up,small_gap,theta_up_theta_022_u_009_warm,-1.9337273946215845,VP+,12.884613409279671,12.884613409279671,12.884613408426308
3.1500000000000004,4.5,VP,12.079524158843029,False,0.9787388427107793,-30.26817467237226,-31.24691351508304,theta_up,single_gap,theta_up_theta_023_u_009_warm,-2.340985883620558,VP+,12.079524158843029,12.079524158843029,12.079524158143997
3.2,4.5,VP,11.24684676574007,False,0.9467001570198406,-29.9916192641816,-30.93831942120144,theta_up,single_gap,theta_up_theta_024_u_009_warm,-2.778480565651213,VP+,11.24684676574007,11.24684676574007,11.246846765166037
3.25,4.5,VP,10.386525290742089,False,0.915524563913845,-29.71013452811994,-30.625659092033786,u_D_up,single_gap,u_D_up_theta_025_u_009_warm,-3.288997352788611,VP+,10.386525290742089,10.386525290742089,10.386525290269638
3.3,4.5,VP,9.4985261057475,False,0.885153151994075,-29.423753126897232,-30.308906278891307,theta_up,single_gap,theta_up_theta_026_u_009_warm,-3.9468485907545574,VP+,9.4985261057475,9.4985261057475,9.498526105357822
3.35,4.5,VP,8.582834817772,False,0.8555323735105773,-29.132508581280653,-29.98804095479123,u_D_up,single_gap,u_D_up_theta_027_u_009_warm,-4.637274465151908,VP+,8.582834817772,8.582834817772,8.582834817449974
3.4000000000000004,4.5,VP,7.639453686803648,False,0.8266135006396276,-28.83643492779897,-29.663048428438596,u_D_up,single_gap,u_D_up_theta_028_u_009_warm,-5.360003951152018,VP+,7.639453686803648,7.639453686803648,7.639453686536999
3.45,4.5,VP,6.668399446073646,False,0.7983521475570612,-28.53556641830683,-29.33391856586389,theta_up,single_gap,theta_up_theta_029_u_009_warm,-6.114779341609081,VP+,6.668399446073646,6.668399446073646,6.668399445852295
3.5,4.5,VP,5.669701451717319,False,0.7707078478117779,-28.22993725701778,-29.00064510482956,theta_down,single_gap,theta_down_theta_030_u_009_warm,-6.901355039430399,VP+,5.669701451717319,5.669701451717319,5.669701451533271
3.55,4.5,VP,4.643400103218671,False,0.743643678608553,-27.91958137121548,-28.66322504982403,theta_up,single_gap,theta_up_theta_031_u_009_warm,-7.71949644722405,VP+,4.643400103218671,4.643400103218671,4.643400103065417
3.6,4.5,VP,3.589545487112833,False,0.717125925223673,-27.604532212350502,-28.321658137574175,theta_up,single_gap,theta_up_theta_032_u_009_warm,-8.56897895556393,VP+,3.589545487112833,3.589545487112833,3.5895454869849885
3.65,4.5,VP,2.5081962050676694,False,0.6911237800434833,-27.284822584622685,-27.975946364666168,theta_down,single_gap,theta_down_theta_033_u_009_warm,-9.449587023336615,VP+,2.5081962050676694,2.5081962050676694,2.50819620496074
3.7,4.5,VP,1.399418354282492,False,0.6656090717065339,-26.960484498472017,-27.62609357017855,u_D_down,single_gap,u_D_down_theta_034_u_009_warm,-10.361113347931092,VP+,1.399418354282492,1.399418354282492,1.399418354192921
3.75,4.5,VP,0.2632846336080057,False,0.6405560206173639,-26.6315490466527,-27.272105067270065,theta_down,single_gap,theta_down_theta_035_u_009_warm,-11.30335811838211,VP+,0.2632846336080057,0.2632846336080057,0.263284633532816
3.8,4.5,VP,-0.9001264467710115,True,0.6159410177293516,-26.298046300775106,-26.913987318504457,theta_down,single_gap,theta_down_theta_036_u_009_warm,-12.276128344593449,VP+,-0.9001264467710115,-0.9001264467710115,-0.9001264468342072
3.85,4.5,VP,-2.090731270562177,True,0.5917424239978324,-25.960005226365045,-26.551747650362877,theta_down,single_gap,theta_down_theta_037_u_009_warm,-13.27923725760814,VP+,-2.090731270562177,-2.090731270562177,-2.090731270615315
3.9,4.5,VP,-3.308441750897938,True,0.5679403883133354,-25.617453614636617,-26.185394002949952,u_D_down,single_gap,u_D_down_theta_038_u_009_warm,-14.312503775366451,VP+,-3.308441750897938,-3.308441750897938,-3.3084417509427375
3.95,4.5,VP,-4.553165908906838,True,0.5445166820502578,-25.27041802929642,-25.814934711346677,u_D_up,single_gap,u_D_up_theta_039_u_009_warm,-15.37575202809849,VP+,-4.553165908906838,-4.553165908906838,-4.553165908944614
4.0,4.5,VP,-5.824808405771039,True,0.5214545486340363,-24.918923766809304,-25.44037831544334,u_D_down,single_gap,u_D_down_theta_040_u_009_warm,-16.46881094002077,VP+,-5.824808405771039,-5.824808405771039,-5.824808405803006
2.0,5.0,VP,8.616663630544998,False,0.2570420103797204,-37.69421381145132,-37.95125582183104,theta_up,single_gap,theta_up_theta_000_u_010_mixed_seed_29,20.433472446310404,VP+,8.616663630544998,8.616663630544998,8.616663406513936
2.05,5.0,VP,6.932171156183209,False,0.28889666012208437,-37.32393310930677,-37.612829769428856,u_D_down,single_gap,u_D_down_theta_001_u_010_warm,20.252746331842292,VP+,6.932171156183209,6.932171156183209,6.9321709406590415
2.1,5.0,VP,4.436507345530011,False,0.32631447154701476,-36.955369010455506,-37.28168348200252,u_D_down,single_gap,u_D_down_theta_002_u_010_warm,20.04575874626074,VP+,4.436507345530011,4.436507345530011,4.436507071896351
2.15,5.0,VP,6.332576640825209,False,0.3895199878611777,-36.5882859681305,-36.97780595599168,u_D_down,single_gap,u_D_down_theta_003_u_010_warm,19.81228387207814,VP+,6.332576640825209,6.332576640825209,6.332576873366449
2.2,5.0,VP,9.580982183078312,False,0.47569461487127285,-36.22246242533694,-36.698157040208216,theta_up,single_gap,theta_up_theta_004_u_010_warm,19.552127393623664,VP+,9.580982183078312,9.580982183078312,9.58098229909234
2.25,5.0,VP,12.071381668356082,False,0.5677785358448304,-35.857690312775304,-36.425468848620135,theta_up,single_gap,theta_up_theta_005_u_010_warm,19.26512395969505,VP+,12.071381668356082,12.071381668356082,12.071381740715132
2.3,5.0,VP,14.2383781322047,False,0.6628631223815944,-35.49377441246625,-36.156637534847846,theta_up,single_gap,theta_up_theta_006_u_010_warm,18.9511343321887,VP+,14.2383781322047,14.2383781322047,14.238378181020408
2.35,5.0,VP,15.601176623890764,False,0.7593137282761617,-35.13053164392643,-35.88984537220259,theta_down,single_gap,theta_down_theta_007_u_010_warm,18.61004240037981,VP+,15.601176623890764,15.601176623890764,15.601176635770152
2.4,5.0,VP,16.232426264343434,False,0.856050413633298,-34.76779031502919,-35.623840728662486,u_D_down,single_gap,u_D_down_theta_008_u_010_warm,18.241752193805507,VP+,16.232426264343434,16.232426264343434,16.232426272806322
2.45,5.0,VP,16.816754322076875,False,0.95230562808851,-34.405389367557916,-35.357694995646426,u_D_down,large_gap,u_D_down_theta_009_u_010_warm,17.846184986926158,VP+,16.816754322076875,16.816754322076875,16.816754328243924
2.5,5.0,VP,17.364274793678835,False,1.0475114761718487,-34.04317763787972,-35.09068911405157,theta_up,large_gap,theta_up_theta_010_u_010_warm,17.4232765650967,VP+,17.364274793678835,17.364274793678835,17.36427479825145
2.55,5.0,VP,17.881760961648958,False,1.1412377260101962,-33.68101314585433,-34.822250871864526,theta_up,large_gap,theta_up_theta_011_u_010_warm,16.972974694316882,VP+,17.881760961648958,17.881760961648958,17.881760965086617
2.6,5.0,VP,18.37399523258692,False,1.2331539682566799,-33.31876241968444,-34.55191638794112,theta_up,large_gap,theta_up_theta_012_u_010_warm,16.495236824007698,VP+,18.37399523258692,18.37399523258692,18.373995235201107
2.65,5.0,VP,18.84449484302521,False,1.3230048040006892,-32.95629986053142,-34.27930466453211,theta_up,large_gap,theta_up_theta_013_u_010_warm,15.990028038408704,VP+,18.84449484302521,18.84449484302521,18.844494845032635
2.7,5.0,VP,18.436764772984155,False,1.342764268948045,-32.661335587619504,-34.00409985656755,theta_down,small_gap,theta_down_theta_014_u_010_warm,-0.3204381257146593,VP+,18.436764772984155,18.436764772984155,18.43676476806723
2.75,5.0,VP,17.832611819066035,False,1.2959023871062811,-32.43013602080072,-33.726038407907,theta_down,small_gap,theta_down_theta_015_u_010_warm,-0.4695038826557827,VP+,17.832611819066035,17.832611819066035,17.832611815124324
2.8,5.0,VP,17.20375458175749,False,1.250998215086888,-32.19390120197409,-33.44489941706098,u_D_up,small_gap,u_D_up_theta_016_u_010_warm,-0.6537700819385002,VP+,17.20375458175749,17.20375458175749,17.203754578588686
2.85,5.0,VP,16.549603714180783,False,1.2078719886860618,-31.95262524503759,-33.16049723372365,u_D_up,small_gap,u_D_up_theta_017_u_010_warm,-0.8726009027311683,VP+,16.549603714180783,16.549603714180783,16.549603711626155
2.9,5.0,VP,15.869682555314569,False,1.1663658087839401,-31.706309838483396,-32.872675647267336,u_D_up,small_gap,u_D_up_theta_018_u_010_warm,-1.125361722831741,VP+,15.869682555314569,15.869682555314569,15.869682553249518
2.95,5.0,VP,15.16360544188768,False,1.1263401386997032,-31.454963103572943,-32.58130324227265,theta_down,small_gap,theta_down_theta_019_u_010_warm,-1.4114288552084453,VP+,15.16360544188768,15.16360544188768,15.16360544021395
3.0,5.0,VP,14.431061056837912,False,1.08767104056626,-31.198598588615692,-32.28626962918195,theta_down,small_gap,theta_down_theta_020_u_010_warm,-1.7301960828189848,VP+,14.431061056837912,14.431061056837912,14.431061055477784
3.05,5.0,VP,13.671799435232554,False,1.050247960341924,-30.937234383718287,-31.98748234406021,u_D_up,small_gap,u_D_up_theta_021_u_010_warm,-2.081078853668526,VP+,13.671799435232554,13.671799435232554,13.671799434124493
3.1,5.0,VP,12.885621682893015,False,1.0139719271777992,-30.67089234153472,-31.68486426871252,theta_down,small_gap,theta_down_theta_022_u_010_warm,-2.463516783009691,VP+,12.885621682893015,12.885621682893015,12.88562168198795
3.1500000000000004,5.0,VP,12.072371744923238,False,0.9787540706276907,-30.3995973910199,-31.37835146164759,theta_down,small_gap,theta_down_theta_023_u_010_warm,-2.876974948299827,VP+,12.072371744923238,12.072371744923238,12.072371744182316
3.2,5.0,VP,11.231929746462251,False,0.9445143851761095,-30.12337693273394,-31.06789131791005,theta_down,small_gap,theta_down_theta_024_u_010_warm,-3.3209443424195424,VP+,11.231929746462251,11.231929746462251,11.231929745854304
3.25,5.0,VP,10.36420655550437,False,0.9111806897587336,-29.842260305751,-30.753440995509735,theta_up,small_gap,theta_up_theta_025_u_010_warm,-3.794941737449168,VP+,10.36420655550437,10.36420655550437,10.364206555004298
3.3,5.0,VP,9.469139308300662,False,0.8786877429219082,-29.556278317607685,-30.434966060529593,u_D_up,single_gap,u_D_up_theta_026_u_010_warm,-4.298509156894983,VP+,9.469139308300662,9.469139308300662,9.469139307888486
3.35,5.0,VP,8.546687699232464,False,0.8469764836468698,-29.26546282996037,-30.11243931360724,u_D_down,single_gap,u_D_down_theta_027_u_010_warm,-4.8312130859576055,VP+,8.546687699232464,8.546687699232464,8.546687698892068
3.4000000000000004,5.0,VP,7.596830884296676,False,0.8159933747390369,-28.96984639368675,-29.785839768425788,u_D_down,single_gap,u_D_down_theta_028_u_010_warm,-5.392643521862565,VP+,7.596830884296676,7.596830884296676,7.596830884014853
3.45,5.0,VP,6.619564880680702,False,0.785689830782367,-28.669461928080896,-29.455151758863263,theta_up,single_gap,theta_up_theta_029_u_010_warm,-6.037770900660998,VP+,6.619564880680702,6.619564880680702,6.619564880446941
3.5,5.0,VP,5.614900370075059,False,0.7560217164934215,-28.36434243954969,-29.120364156043113,theta_down,single_gap,theta_down_theta_030_u_010_warm,-6.821874631588893,VP+,5.614900370075059,5.614900370075059,5.614900369880797
3.55,5.0,VP,4.582860832722581,False,0.7269489042091166,-28.05452077585194,-28.781469680061058,theta_down,single_gap,theta_down_theta_031_u_010_warm,-7.637599182973522,VP+,4.582860832722581,4.582860832722581,4.582860832560819
3.6,5.0,VP,3.523480952487646,False,0.6984348814806296,-27.740029412433685,-28.438464293914315,theta_up,single_gap,theta_up_theta_032_u_010_warm,-8.484722014527588,VP+,3.523480952487646,3.523480952487646,3.5234809523527097
3.65,5.0,VP,2.4368052463265037,False,0.6704464014653517,-27.4209002678285,-28.091346669293852,theta_up,single_gap,theta_up_theta_033_u_010_warm,-9.36302955113224,VP+,2.4368052463265037,2.4368052463265037,2.4368052462136873
3.7,5.0,VP,1.3228868782635104,False,0.6429531701673028,-27.097164545424555,-27.740117715591857,u_D_down,single_gap,u_D_down_theta_034_u_010_warm,-10.272316359463431,VP+,1.3228868782635104,1.3228868782635104,1.3228868781690544
3.75,5.0,VP,0.1817866260459339,False,0.6159275656417087,-26.76885259916512,-27.384780164806827,theta_down,single_gap,theta_down_theta_035_u_010_warm,-11.21238440486999,VP+,0.1817866260459339,0.1817866260459339,0.1817866259667262
3.8,5.0,VP,-0.9864280262264772,True,0.5893443851299836,-26.4359938209636,-27.025338206093583,u_D_down,single_gap,u_D_down_theta_036_u_010_warm,-12.183042383434987,VP+,-0.9864280262264772,-0.9864280262264772,-0.9864280262930336
3.85,5.0,VP,-2.1816836916357474,True,0.5631806167736606,-26.098616547784363,-26.661797164558024,u_D_down,single_gap,u_D_down_theta_037_u_010_warm,-13.184105121730685,VP+,-2.1816836916357474,-2.1816836916357474,-2.1816836916917275
3.9,5.0,VP,-3.403901798548354,True,0.5374152331052748,-25.75674798648831,-26.294163219593585,theta_up,single_gap,theta_up_theta_038_u_010_warm,-14.21539304111501,VP+,-3.403901798548354,-3.403901798548354,-3.4039017985955056
3.95,5.0,VP,-4.652999238529034,True,0.5120290039557425,-25.41041415466462,-25.92244315862036,theta_down,single_gap,theta_down_theta_039_u_010_warm,-15.276731681513414,VP+,-4.652999238529034,-4.652999238529034,-4.652999238568864
4.0,5.0,VP,-5.928888956616486,True,0.487004326778699,-25.05963983578346,-25.54664416256216,theta_down,single_gap,theta_down_theta_040_u_010_ordered,-16.367951278775994,VP+,-5.928888956616486,-5.928888956616486,-5.928888956650134
2.0,5.5,VP,10.26609281002085,False,0.22407260601995205,-38.0569484629348,-38.28102106895475,theta_up,single_gap,theta_up_theta_000_u_011_mixed_seed_13,21.09742682554088,VP+,10.26609281002085,10.26609281002085,10.266092609583184
2.05,5.5,VP,8.95205298654583,False,0.24999010185436532,-37.68428621024458,-37.934276312098945,theta_up,single_gap,theta_up_theta_001_u_011_warm,20.92096231752712,VP+,8.95205298654583,8.95205298654583,8.952052811012138
2.1,5.5,VP,7.319540011220255,False,0.2789998393246833,-37.313481592780455,-37.59248143210514,theta_up,single_gap,theta_up_theta_002_u_011_warm,20.71866863928841,VP+,7.319540011220255,7.319540011220255,7.319539845230857
2.15,5.5,VP,5.020171493800788,False,0.3127136286336736,-36.94430314041006,-37.25701676904373,u_D_down,single_gap,u_D_down_theta_003_u_011_warm,20.490273114914356,VP+,5.020171493800788,5.020171493800788,5.020171300713237
2.2,5.5,VP,5.370998468561467,False,0.36453330061387845,-36.57653193910621,-36.94106523972009,theta_down,single_gap,theta_down_theta_004_u_011_warm,20.235536896145796,VP+,5.370998468561467,5.370998468561467,5.370998695799564
2.25,5.5,VP,8.989449532387034,False,0.4435500301129167,-36.209961334980854,-36.65351136509377,u_D_up,single_gap,u_D_up_theta_005_u_011_warm,19.95425243347259,VP+,8.989449532387034,8.989449532387034,8.989449634367979
2.3,5.5,VP,11.614513892722911,False,0.5291259480521688,-35.84439648325258,-36.37352243130475,u_D_down,single_gap,u_D_down_theta_006_u_011_warm,19.64624063797792,VP+,11.614513892722911,11.614513892722911,11.614513955098689
2.35,5.5,VP,13.861194113596046,False,0.6179779093384496,-35.479653797474036,-36.097631706812486,u_D_down,single_gap,u_D_down_theta_007_u_011_warm,19.311347903503435,VP+,13.861194113596046,13.861194113596046,13.861194155424698
2.4,5.5,VP,15.462783073320072,False,0.7083641486130503,-35.11556034163695,-35.82392449025,u_D_up,single_gap,u_D_up_theta_008_u_011_warm,18.949443115177917,VP+,15.462783073320072,15.462783073320072,15.462783083331033
2.45,5.5,VP,16.09619190370229,False,0.7991558362144957,-34.75195319678853,-35.55110903300302,theta_down,single_gap,theta_down_theta_009_u_011_warm,18.56041473620727,VP+,16.09619190370229,16.09619190370229,16.096191910823322
2.5,5.5,VP,16.67963769952173,False,0.8895575832284308,-34.38867882475991,-35.27823640798834,u_D_down,large_gap,u_D_down_theta_010_u_011_warm,18.144168039526203,VP+,16.67963769952173,16.67963769952173,16.67963770471058
2.55,5.5,VP,17.224314072076456,False,0.9789834256950414,-34.025592444454865,-35.00457587014991,theta_up,large_gap,theta_up_theta_011_u_011_warm,17.700622531259363,VP+,17.224314072076456,17.224314072076456,17.224314075926813
2.6,5.5,VP,17.737627872577352,False,1.0669904127338228,-33.66255743067966,-34.729547843413485,theta_up,large_gap,theta_up_theta_012_u_011_warm,17.229709594376523,VP+,17.737627872577352,17.737627872577352,17.73762787547594
2.65,5.5,VP,18.224762938848293,False,1.1532387260757986,-33.29944474142397,-34.45268346749977,theta_up,large_gap,theta_up_theta_013_u_011_warm,16.73137036991232,VP+,18.224762938848293,18.224762938848293,18.224762941056344
2.7,5.5,VP,18.553009421826307,False,1.237465806067732,-32.936132376575976,-34.17359818264371,u_D_down,large_gap,u_D_down_theta_014_u_011_warm,16.205553883302336,VP+,18.553009421826307,18.553009421826307,18.553009416594513
2.75,5.5,VP,17.934760057398112,False,1.3189936095603016,-32.57297986479994,-33.89197347436024,u_D_up,small_gap,u_D_up_theta_015_u_011_warm,-0.9706254820524088,VP+,17.934760057398112,17.934760057398112,17.934760053206883
2.8,5.5,VP,17.292899158276,False,1.2708250790496507,-32.33671862671016,-33.60754370575981,u_D_up,small_gap,u_D_up_theta_016_u_011_warm,-1.160060627208587,VP+,17.292899158276,17.292899158276,17.292899154908753
2.85,5.5,VP,16.626686095128726,False,1.2246067137382397,-32.09547958286836,-33.3200862966066,theta_down,small_gap,theta_down_theta_017_u_011_warm,-1.3842051663590489,VP+,16.626686095128726,16.626686095128726,16.626686092416143
2.9,5.5,VP,15.935523020800732,False,1.1801547329839224,-31.84925946606718,-33.029414199051104,u_D_up,small_gap,u_D_up_theta_018_u_011_warm,-1.642452171353856,VP+,15.935523020800732,15.935523020800732,15.935523018609484
2.95,5.5,VP,15.218925528978737,False,1.13730803840701,-31.598061965731215,-32.735370004138225,u_D_up,small_gap,u_D_up_theta_019_u_011_warm,-1.9342009247237255,VP+,15.218925528978737,15.218925528978737,15.21892552720388
3.0,5.5,VP,14.476500670829443,False,1.0959245701359386,-31.34189666913444,-32.43782123927038,theta_down,small_gap,theta_down_theta_020_u_011_warm,-2.258864196225254,VP+,14.476500670829443,14.476500670829443,14.476500669388187
3.05,5.5,VP,13.707930144314304,False,1.0558784285779765,-31.08077812763083,-32.136656556208806,theta_down,small_gap,theta_down_theta_021_u_011_warm,-2.6158730479103447,VP+,13.707930144314304,13.707930144314304,13.707930143140814
3.1,5.5,VP,12.91295721437011,False,1.0170575653485159,-30.814725033222057,-31.831782598570573,u_D_up,small_gap,u_D_up_theta_022_u_011_warm,-3.004679845023972,VP+,12.91295721437011,12.91295721437011,12.91295721341234
3.1500000000000004,5.5,VP,12.091376387489095,False,0.9793619048404523,-30.543759492185117,-31.52312139702557,u_D_up,small_gap,u_D_up_theta_023_u_011_warm,-3.424759972778393,VP+,12.091376387489095,12.091376387489095,12.091376386705502
3.2,5.5,VP,11.243025157405937,False,0.9427017967737861,-30.267906384004977,-31.210608180778763,u_D_up,small_gap,u_D_up_theta_024_u_011_warm,-3.875612635158566,VP+,11.243025157405937,11.243025157405937,11.243025156763306
3.25,5.5,VP,10.367777333862133,False,0.9069967267782886,-29.9871927953554,-30.89418952213369,u_D_up,small_gap,u_D_up_theta_025_u_011_warm,-4.356761015508836,VP+,10.367777333862133,10.367777333862133,10.36777733333389
3.3,5.5,VP,9.465537600117138,False,0.8721742307843172,-29.701647520263652,-30.57382175104797,u_D_up,small_gap,u_D_up_theta_026_u_011_warm,-4.867751993493496,VP+,9.465537600117138,9.465537600117138,9.465537599681916
3.35,5.5,VP,8.536237034497216,False,0.8381689723395134,-29.411300618849232,-30.249469591188745,theta_up,small_gap,theta_up_theta_027_u_011_warm,-5.408155567727825,VP+,8.536237034497216,8.536237034497216,8.536237034137965
3.4000000000000004,5.5,VP,7.579829397868863,False,0.8049219516449249,-29.116183028114023,-29.921104979758947,theta_up,small_gap,theta_up_theta_028_u_011_warm,-5.977564083726687,VP+,7.579829397868863,7.579829397868863,7.579829397571622
3.45,5.5,VP,6.596288033994703,False,0.7723798221979976,-28.816326219198597,-29.588706041396595,theta_up,single_gap,theta_up_theta_029_u_011_warm,-6.575591348283076,VP+,6.596288033994703,6.596288033994703,6.596288033748255
3.5,5.5,VP,5.585603266122476,False,0.7404942962115904,-28.511761896306982,-29.252256192518573,u_D_down,single_gap,u_D_down_theta_030_u_011_warm,-7.201871672032722,VP+,5.585603266122476,5.585603266122476,5.585603265917793
3.55,5.5,VP,4.547780196405061,False,0.7092216239499507,-28.202521733155617,-28.911743357105568,theta_down,single_gap,theta_down_theta_031_u_011_warm,-7.856058885695798,VP+,4.547780196405061,4.547780196405061,4.547780196234658
3.6,5.5,VP,3.482836835114224,False,0.6785221351498052,-27.888637143335465,-28.56715927848527,u_D_up,single_gap,u_D_up_theta_032_u_011_warm,-8.537825350815039,VP+,3.482836835114224,3.482836835114224,3.482836834972076
3.65,5.5,VP,2.390802500692253,False,0.6483598330131386,-27.570139081415853,-28.21849891442899,theta_up,single_gap,theta_up_theta_033_u_011_warm,-9.26816957118567,VP+,2.390802500692253,2.390802500692253,2.3908025005735425
3.7,5.5,VP,1.2717164429088967,False,0.6187020330746229,-27.247057871962692,-27.865759905037315,u_D_down,single_gap,u_D_down_theta_034_u_011_warm,-10.174956312612313,VP+,1.2717164429088967,1.2717164429088967,1.2717164428095664
3.75,5.5,VP,0.1256266501298668,False,0.5895190406548849,-26.919423063924732,-27.508942104579617,theta_down,single_gap,theta_down_theta_035_u_011_warm,-11.11259379479672,VP+,0.1256266501298668,0.1256266501298668,0.1256266500466054
3.8,5.5,VP,-1.0474111913939517,True,0.5607838617469483,-26.58726330806306,-27.14804716981001,theta_down,single_gap,theta_down_theta_036_u_011_warm,-12.080892501012082,VP+,-1.0474111913939517,-1.0474111913939517,-1.0474111914639046
3.85,5.5,VP,-2.247334612751601,True,0.5324719430702949,-26.250606255277415,-26.78307819834771,theta_up,single_gap,theta_up_theta_037_u_011_warm,-13.079668953257904,VP+,-2.247334612751601,-2.247334612751601,-2.247334612810505
3.9,5.5,VP,-3.474075174080159,True,0.5045609377545546,-25.909478473830827,-26.41403941158538,u_D_up,single_gap,u_D_up_theta_038_u_011_warm,-14.108745176635695,VP+,-3.474075174080159,-3.474075174080159,-3.47407517412978
3.95,5.5,VP,-4.727559190962609,True,0.47703049369559025,-25.563905383600563,-26.040935877296153,theta_down,single_gap,theta_down_theta_039_u_011_warm,-15.167948219879436,VP+,-4.727559190962609,-4.727559190962609,-4.72755919100457
4.0,5.5,VP,-6.00770839052851,True,0.4498620620962157,-25.213911205595128,-25.663773267691344,u_D_down,single_gap,u_D_down_theta_040_u_011_warm,-16.25710973063426,VP+,-6.00770839052851,-6.00770839052851,-6.007708390563913
2.0,6.0,VP,11.665822671602,False,0.19639965353183442,-38.42589141140993,-38.62229106494176,theta_up,single_gap,theta_up_theta_000_u_012_mixed_seed_29,21.752123368667007,VP+,11.665822671602,11.665822671602,11.66582248283433
2.05,6.0,VP,10.55522138562126,False,0.21798425733448568,-38.05095521135075,-38.26893946868523,theta_down,single_gap,theta_down_theta_001_u_012_warm,21.580218730705063,VP+,10.55522138562126,10.55522138562126,10.555221226972854
2.1,6.0,VP,9.255251923910087,False,0.24151922979936558,-37.67800798624652,-37.919527216045886,theta_down,single_gap,theta_down_theta_002_u_012_warm,21.382888212532272,VP+,9.255251923910087,9.255251923910087,9.255251785388111
2.15,6.0,VP,7.66201016637914,False,0.2677095845617643,-37.30682205563353,-37.574531640195296,u_D_up,single_gap,u_D_up_theta_003_u_012_warm,21.15981716711943,VP+,7.66201016637914,7.66201016637914,7.662010036993834
2.2,6.0,VP,5.495981478337768,False,0.2979072919124661,-36.93718106424199,-37.235088356154456,theta_down,single_gap,theta_down_theta_004_u_012_warm,20.910726758709757,VP+,5.495981478337768,5.495981478337768,5.495981335832575
2.25,6.0,VP,4.293339214434276,False,0.34002781856628417,-36.56887983788844,-36.90890765645472,u_D_down,single_gap,u_D_down_theta_005_u_012_warm,20.63537139661765,VP+,4.293339214434276,4.293339214434276,4.293339448491828
2.3,6.0,VP,8.39708850309124,False,0.4118380277427889,-36.20172407658434,-36.61356210432713,theta_down,single_gap,theta_down_theta_006_u_012_warm,20.333535888084945,VP+,8.39708850309124,8.39708850309124,8.397088593024613
2.35,6.0,VP,11.164979689558862,False,0.49090157426534375,-35.83552993580656,-36.326431510071906,theta_up,single_gap,theta_up_theta_007_u_012_warm,20.00503246232818,VP+,11.164979689558862,11.164979689558862,11.164979743326043
2.4,6.0,VP,13.491856843584037,False,0.5734835184378753,-35.47012353669855,-36.04360705513643,u_D_up,single_gap,u_D_up_theta_008_u_012_warm,19.649697778346223,VP+,13.491856843584037,13.491856843584037,13.491856879401348
