n_k,b_index,u_index,b1,u1,status,response_status,cG,path_indirect_gap_min_mev,negative_path_indirect_gap,hf_all_converged,hf_nonconverged,reference_chern_valid,invalid_reference_chern,chern_vp_plus,chern_vp_minus,chern_ivc,vp_plus_gap_mev,vp_minus_gap_mev,ivc_gap_mev,any_reference_direct_gap_nonpositive,invalid_chern_with_nonpositive_reference_direct_gap
24,3,0,-0.07,-0.1,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-1.0,-1.0000000000001983,22.995982101443097,22.995982101443097,1.5213954374726797,False,False
24,3,1,-0.07,-0.09,ok,ok,-0.06025221972085678,1.2224669210073174,False,True,False,True,False,0.9999999999999989,-1.0,1.3413048772654939e-09,23.31292084336672,23.31292084336672,1.601020275932136,False,False
24,3,2,-0.07,-0.08,ok,ok,-0.06391799767853451,0.6900215388823305,False,True,False,True,False,1.0000000000000007,-1.0000000000000002,-0.003789149291764917,23.61707429925287,23.617074299252877,0.7418823075472201,False,False
24,3,3,-0.07,-0.07,ok,ok,-0.05827236552165036,0.8566349082026822,False,True,False,True,False,0.9999999999999989,-0.9999999999999984,-1.3496977114650495e-13,23.909122534466903,23.9091225344669,1.5592219480821703,False,False
24,3,4,-0.07,-0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,1.8161357783448284,24.18967621921239,24.18967621921239,0.8282790729550764,False,False
24,3,5,-0.07,-0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-0.9999999999999994,-0.8099995109861994,24.45928862063263,24.45928862063263,0.8658246311687249,False,False
24,3,6,-0.07,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999997,-0.8931660282562398,24.718465123358683,24.718465123358683,0.9003208306425955,False,False
24,3,7,-0.07,-0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-0.9999999999999997,2.0195289601061353,24.967670836303782,24.967670836303775,0.8817078137864869,False,False
24,3,8,-0.07,-0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999993,0.0233255782504497,25.20733670485162,25.207336704851627,1.8892033341403538,False,False
24,3,9,-0.07,-0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999993,-2.010187490515021,25.437864446994585,25.437864446994585,0.7548106433074111,False,False
24,3,10,-0.07,0.0,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999988,-0.9999999999999984,0.028878729086910426,25.6596305579935,25.659630557993506,0.6991701617841413,False,False
24,3,11,-0.07,0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999993,-2.983683947984965,25.872989573026196,25.872989573026192,0.6479311526951834,False,False
24,3,12,-0.07,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-1.0000000000000009,-0.03277191408689451,25.981835831567583,25.981835831567594,0.600599390985686,False,False
24,3,13,-0.07,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-0.9999999999999997,2.0092038084172734,25.87900685410188,25.879006854101885,0.5567502340810072,False,False
24,3,14,-0.07,0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-0.9999999999999999,0.058208844346055576,25.780034449148356,25.780034449148356,0.5160172344731281,False,False
24,3,15,-0.07,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-1.0000000000000007,-2.9463531563357765,25.684817257807847,25.68481725780785,0.4780828187536629,False,False
24,3,16,-0.07,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-1.0,-0.9910878232914823,25.593251779988012,25.593251779988,0.4426706298015858,False,False
24,3,17,-0.07,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999993,-0.02303268530201788,25.505232778005645,25.50523277800564,0.4095392114600402,False,False
24,3,18,-0.07,0.08,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999998,-0.9999999999999981,-2.003253677216545,25.420653678994057,25.42065367899405,0.37847678032474114,False,False
24,3,19,-0.07,0.09,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,-3.015527647978905,25.33940697212631,25.3394069721263,0.34929688082439025,False,False
24,3,20,-0.07,0.1,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999986,-0.9999999999999989,2.105439828626625,25.261384596908457,25.261384596908467,0.32183476052022014,False,False
24,4,0,-0.06,-0.1,ok,ok,-0.055076161354792694,-1.644232298683105,True,True,False,True,False,0.9999999999999991,-0.9999999999999994,1.553899056337979e-14,23.078840104218774,23.078840104218777,1.549670043620099,False,False
24,4,1,-0.06,-0.09,ok,ok,-0.05903379432197977,1.242451244327005,False,True,False,True,False,0.9999999999999993,-1.0000000000000002,1.3003517115759411e-09,23.392131387904357,23.392131387904364,1.5883797129683186,False,False
24,4,2,-0.06,-0.08,ok,ok,-0.06394285053716484,0.6928603436160475,False,True,False,True,False,0.9999999999999996,-1.0000000000000002,-0.00021941108590200977,23.69281532255323,23.692815322553233,0.7511750415688223,False,False
24,4,3,-0.06,-0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-1.0000000000000007,-1.9933067639819666,23.98155454681517,23.981554546815165,0.7954769340924056,False,False
24,4,4,-0.06,-0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000004,0.13279942123395505,24.258945604849867,24.25894560484986,0.8357418506052332,False,False
24,4,5,-0.06,-0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000022,-1.000000000000001,-1.6164521737133544,24.525530210769393,24.52553021076939,0.8725724007166337,False,False
24,4,6,-0.06,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,False,True,False,True,1.0000000000000002,-0.9999999999999994,-1.0578161883872887,24.781804210374187,24.781804210374187,1.9029645469474754,False,False
24,4,7,-0.06,-0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,-1.0443726411818504,25.028224755587026,25.028224755587026,0.8703814393303865,False,False
24,4,8,-0.06,-0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0,-0.9999999999999999,-1.977539022876941,25.265216080046052,25.26521608004606,0.8053457695380939,False,False
24,4,9,-0.06,-0.01,ok,ok,-0.06447790893810276,0.7455885623630697,False,True,False,True,False,1.0000000000000013,-1.0000000000000007,-0.0006072073165691687,25.49317417188622,25.49317417188622,0.7458071318082902,False,False
24,4,10,-0.06,0.0,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.000000000000001,-1.0000000000000013,-2.8845381612372782,25.71247057153225,25.712470571532243,0.6911121497708638,False,False
24,4,11,-0.06,0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999989,-0.9999999999999988,-1.0452353011664608,25.92345547137646,25.92345547137646,0.6407036917661594,False,False
24,4,12,-0.06,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,2.9435568074255944,25.957560833980644,25.957560833980644,0.5941045667063417,False,False
24,4,13,-0.06,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-0.9999999999999991,0.046369122364764655,25.856452609411825,25.85645260941183,0.5509042529048886,False,False
24,4,14,-0.06,0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999999,0.026080489924244905,25.759152716484532,25.759152716484532,0.5107480597753279,False,False
24,4,15,-0.06,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0,-0.9999999999999999,0.00916178759176788,25.665558859006197,25.665558859006193,0.47332824513399585,False,False
24,4,16,-0.06,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-0.9999999999999999,2.9219687435943515,25.575566824569158,25.575566824569155,0.43837670825689146,False,False
24,4,17,-0.06,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0,-0.9999999999999999,0.014518240050728649,25.489070882229242,25.489070882229242,0.405658956398701,False,False
24,4,18,-0.06,0.08,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,1.0000000000000002,-1.0000000000000007,-4.581155591739534e-07,25.405964177164787,25.405964177164783,0.5651528692522312,False,False
24,4,19,-0.06,0.09,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,1.0000000000000007,-1.0000000000000009,-2.2846276928460882e-07,25.32613911854156,25.326139118541565,0.5641563568080763,False,False
24,4,20,-0.06,0.1,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,2.1112335904051376,25.24948775706435,25.249487757064355,0.2509376152452226,False,False
24,5,0,-0.05,-0.1,ok,ok,-0.059968665292024076,1.1511171153006472,False,True,False,True,False,1.0,-1.0000000000000002,-1.046165921400165e-09,23.160799145438283,23.16079914543829,1.583414678385218,False,False
24,5,1,-0.05,-0.09,ok,ok,-0.06012598638235196,1.0158011899871373,False,True,False,True,False,0.9999999999999997,-1.0,3.5114483260584843e-15,23.47047633600643,23.47047633600643,1.636983281240978,False,False
24,5,2,-0.05,-0.08,ok,ok,-0.06396599779465739,0.6956047086606184,False,True,False,True,False,0.9999999999999996,-1.0000000000000002,-8.078793208708272e-06,23.76772088093354,23.76772088093354,0.7602562570058129,False,False
24,5,3,-0.05,-0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0,-0.9999999999999996,-0.16349095569776056,24.053178788710667,24.053178788710667,0.803599886910759,False,False
24,5,4,-0.05,-0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-1.0000000000000002,-0.60915311204827,24.327433073507596,24.3274330735076,0.8430537951584902,False,False
24,5,5,-0.05,-0.05,ok,ok,-0.05422987560112531,1.5468397939904228,False,True,False,True,False,1.0000000000000016,-1.0000000000000009,1.9427223375702557e-10,24.591014340807142,24.591014340807142,1.7072906707170041,False,False
24,5,6,-0.05,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-0.9999999999999997,-1.0000000046635962,24.844409226700208,24.844409226700208,1.6526167097021423,False,False
24,5,7,-0.05,-0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999986,-0.999999999999998,-0.023458356325586235,25.088067167331683,25.088067167331683,0.8592948217040975,False,False
24,5,8,-0.05,-0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999993,0.028229838940438387,25.32240585868565,25.322405858685656,0.7954674787943024,False,False
24,5,9,-0.05,-0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000004,-1.0000000000000002,0.07058871143910145,25.54781568191682,25.54781568191682,0.7369820841482514,False,False
24,5,10,-0.05,0.0,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999999,-0.9999999999999989,0.014440129700292265,25.76466330652377,25.76466330652377,0.6832093074598468,False,False
24,5,11,-0.05,0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999994,-0.9999999999999994,2.5352587778911655,25.9732946365297,25.973294636529697,0.6336118087411886,False,False
24,5,12,-0.05,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000007,-1.0000000000000002,2.9679105144949496,25.9338021511858,25.933802151185805,0.5877287560290623,False,False
24,5,13,-0.05,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,-2.15165507828934,25.834391750012188,25.834391750012195,0.5451632077664399,False,False
24,5,14,-0.05,0.04,ok,ok,-0.06438351558931059,0.5054799881633363,False,True,False,True,False,1.0,-1.0,0.004775586205814993,25.738741039481322,25.738741039481326,0.5055717953433575,False,False
24,5,15,-0.05,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999999,-0.9999999999999984,2.0899350863449158,25.646746901305775,25.64674690130578,0.4686562566133325,False,False
24,5,16,-0.05,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999996,0.022688343926089573,25.558304520824816,25.55830452082482,2.6987222966978632,False,False
24,5,17,-0.05,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999991,-0.9999999999999994,2.95892898414329,25.47330777804005,25.47330777804005,0.4018446522533786,False,False
24,5,18,-0.05,0.08,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000004,-1.0000000000000007,-0.03947211497836753,25.391649633934442,25.391649633934442,0.37152064818612196,False,False
24,5,19,-0.05,0.09,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,2.974134396707188,25.313222508513775,25.313222508513775,0.3430078707919379,False,False
24,5,20,-0.05,0.1,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-0.999999999999999,1.0236937803130293,25.237918647274757,25.237918647274764,0.31615000551334793,False,False
24,6,0,-0.04,-0.1,ok,ok,-0.04351286457251223,-2.3294698396035924,True,True,False,True,False,1.0000000000000002,-0.9999999999999994,2.4420972072037826e-13,23.241858488963107,23.24185848896311,1.6384375124676798,False,False
24,6,1,-0.04,-0.09,ok,ok,-0.041642575401318896,-1.4547287512415659,True,True,False,True,False,0.9999999999999988,-0.9999999999999983,8.620648908924317e-14,23.547954946789755,23.54795494678974,1.5417678596651994,False,False
24,6,2,-0.04,-0.08,ok,ok,-0.05604735368443765,0.27616476166685167,False,True,False,True,False,1.0000000000000009,-1.0000000000000007,2.9326467333425856e-14,23.841790376641317,23.841790376641317,1.505164168452123,False,False
24,6,3,-0.04,-0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000004,-2.9624649538941936,24.123994902934218,24.123994902934218,0.8115499273045583,False,False
24,6,4,-0.04,-0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-1.0000000000000002,1.984421597824604,24.395138568778478,24.39513856877847,0.8502182642950953,False,False
24,6,5,-0.04,-0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0,-1.0000000000000002,-2.9569518930917718,24.65574128815257,24.65574128815257,0.885680786404211,False,False
24,6,6,-0.04,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,False,True,False,True,1.0000000000000002,-0.9999999999999999,1.0962180673735757,24.906280796617395,24.90628079661739,1.7442678349362486,False,False
24,6,7,-0.04,-0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-0.9999999999999997,2.0972247422192534,25.14719904131783,25.14719904131783,0.8484430217685808,False,False
24,6,8,-0.04,-0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999996,1.4901103660581363,25.378907344398634,25.378907344398627,0.785791562596904,False,False
24,6,9,-0.04,-0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000004,-1.0000000000000002,0.0891744526250887,25.601790595785463,25.601790595785463,0.7283323605627712,False,False
24,6,10,-0.04,0.0,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999993,-2.8560385157089985,25.816210673225193,25.816210673225196,0.6754591175183021,False,False
24,6,11,-0.04,0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-1.0,-2.0361251756747287,26.01210091873638,26.012100918736365,0.6266534771460152,False,False
24,6,12,-0.04,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,-2.013781397241087,25.910552602649624,25.910552602649624,0.5814703205200914,False,False
24,6,13,-0.04,0.03,ok,ok,-0.06440091014504225,0.5394141026901442,False,True,False,True,False,1.0,-0.9999999999999999,0.00021226860663564566,25.812816951562766,25.812816951562766,0.5395257677259331,False,False
24,6,14,-0.04,0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000007,-1.0000000000000002,-2.0580046959039997,25.71879200545177,25.71879200545178,0.5004873544751572,False,False
24,6,15,-0.04,0.05,ok,ok,-0.064328896986973,0.46400020868269937,False,True,False,True,False,0.9999999999999999,-0.9999999999999999,-0.0013759439186424467,25.62837393591649,25.62837393591649,0.46406596092652247,False,False
24,6,16,-0.04,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,0.013282324404273802,25.541457432639568,25.541457432639564,0.4300091556441029,False,False
24,6,17,-0.04,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999996,-0.025534108030604914,25.45793608712401,25.457936087124004,0.3980956859428537,False,False
24,6,18,-0.04,0.08,ok,ok,-0.06418750021314959,0.36813433435942655,False,True,False,True,False,0.9999999999999999,-1.0,-0.00470206939371035,25.37770277014141,25.377702770141404,0.3681308999074537,False,False
24,6,19,-0.04,0.09,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999991,-0.9999999999999991,-1.9996330756025895,25.300649999542433,25.30064999954244,0.3399429281613848,False,False
24,6,20,-0.04,0.1,nonconverged_hf,skipped_nonconverged_hf,nan,nan,False,False,True,True,False,0.9999999999999997,-0.9999999999999994,1.0759371759318335e-07,25.22667029535328,25.226670295353273,0.5638383099394153,False,False
24,7,0,-0.03,-0.1,ok,ok,-0.058896022019400994,1.187102833931345,False,True,False,True,False,0.9999999999999999,-0.9999999999999997,-1.1441654091304847e-09,23.322017755391443,23.322017755391443,1.6175706658273283,False,False
24,7,1,-0.03,-0.09,ok,ok,-0.050261147429275344,-0.8336689791047888,True,True,False,True,False,0.999999999999999,-0.9999999999999997,3.937661979661827e-15,23.624566846851945,23.624566846851945,1.603693399426005,False,False
24,7,2,-0.03,-0.08,ok,ok,-0.06400749417893774,0.7008210371470631,False,True,False,True,False,1.0000000000000002,-1.0000000000000002,-0.0008915474204451585,23.91502357889249,23.91502357889249,0.7778080422389464,False,False
24,7,3,-0.03,-0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-1.0000000000000004,1.8041795928157236,24.19400289086337,24.19400289086336,0.8193313626087775,False,False
24,7,4,-0.03,-0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999999,-0.999999999999999,0.46979204693938165,24.46206237909432,24.462062379094323,0.8572385027155744,False,False
24,7,5,-0.03,-0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999999,-0.9999999999999993,-3.037799004036763,24.719711657722343,24.719711657722343,0.8920464198868717,False,False
24,7,6,-0.03,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-1.0,-0.03317899791899945,24.967419852355498,24.96741985235549,0.905061478814264,False,False
24,7,7,-0.03,-0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999999,-1.5491176003213372,25.205621634472465,25.20562163447246,0.8378212114843407,False,False
24,7,8,-0.03,-0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999986,-0.9999999999999989,2.0845601192705057,25.43472210664856,25.434722106648557,0.7763141674524989,False,False
24,7,9,-0.03,-0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-0.9999999999999996,0.033455127222773634,25.655100776742717,25.65510077674272,0.7198548740000837,False,False
24,7,10,-0.03,0.0,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999994,-0.9999999999999994,2.088723573489176,25.86711480557995,25.867114805579945,0.6678590971823514,False,False
24,7,11,-0.03,0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999994,-0.9999999999999994,2.9494998335396327,25.987653223420683,25.987653223420683,0.6198266918675752,False,False
24,7,12,-0.03,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999997,-1.0,-0.018151339315278823,25.887804925010077,25.887804925010077,0.5753276335749642,False,False
24,7,13,-0.03,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-1.0000000000000007,0.006290494700561839,25.791720831506858,25.79172083150685,0.5339906068737604,False,False
24,7,14,-0.03,0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-1.0000000000000004,-2.999856017169936,25.699298166370774,25.69929816637078,0.49549365072554624,False,False
24,7,15,-0.03,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999991,-0.9999999999999991,-1.9834831850411916,25.610432499776433,25.610432499776444,0.45955646279143963,False,False
24,7,16,-0.03,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000007,-2.0027023339897623,25.52501812883137,25.525018128831356,0.42593404512930383,False,False
24,7,17,-0.03,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999999,-0.9999999999999988,0.0239832288871341,25.442948453421984,25.442948453421984,0.3944114378359587,False,False
24,7,18,-0.03,0.08,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999993,-1.0000000000000033,25.364116344319857,25.36411634431985,1.0573087906632845,False,False
24,7,19,-0.03,0.09,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999984,-0.999999999999999,-2.941959968511656,25.288414500408194,25.288414500408184,0.33693044097492614,False,False
24,7,20,-0.03,0.1,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.999999999999999,-0.9999999999999991,1.9794021806609263,25.215735792170015,25.215735792170012,0.310656374857733,False,False
24,8,0,-0.02,-0.1,ok,ok,-0.060196091596068715,1.2062186093501008,False,True,False,True,False,0.9999999999999994,-0.9999999999999991,-1.261573947984092e-09,23.401276915584383,23.401276915584383,1.603626211500424,False,False
24,8,1,-0.02,-0.09,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,2.0002293411575565,23.700312021596677,23.700312021596687,0.7415294948817449,False,False
24,8,2,-0.02,-0.08,ok,ok,-0.05332142710624259,-0.37818229419848914,True,True,False,True,False,1.0000000000000009,-1.0000000000000004,3.930711418541425e-14,23.98742061379591,23.987420613795916,1.5217776551464566,False,False
24,8,3,-0.02,-0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999993,2.016626124313156,24.263203101571268,24.263203101571268,0.8269483364306316,False,False
24,8,4,-0.02,-0.06,ok,ok,-0.059024187186269346,1.6112900441850377,False,True,False,True,False,0.9999999999999991,-0.9999999999999994,-2.245139413846512e-11,24.528205126414267,24.52820512641426,1.7048101173287424,False,False
24,8,5,-0.02,-0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,-1.9791034200337057,24.782926370521796,24.782926370521796,0.8982895739688398,False,False
24,8,6,-0.02,-0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999994,-0.9999999999999996,1.945478054176244,25.027827622780304,25.027827622780304,0.8933858467238026,False,False
24,8,7,-0.02,-0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-1.0000000000000002,2.957604612670788,25.263336479821124,25.263336479821124,0.8274246721582623,False,False
24,8,8,-0.02,-0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999996,-0.9999999999999993,-2.970501800488811,25.489851970060094,25.489851970060098,0.7670315166548868,False,False
24,8,9,-0.02,-0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0,-1.9766040806389156,25.707748322365696,25.707748322365696,0.7115465901474257,False,False
24,8,10,-0.02,0.0,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999991,-0.9999999999999991,2.93859506896325,25.917378051490683,25.917378051490687,0.6604067987482498,False,False
24,8,11,-0.02,0.01,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,2.0543226159031507,25.963723002002244,25.963723002002244,0.6131294699340916,False,False
24,8,12,-0.02,0.02,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000004,-1.0000000000000004,-2.943764438278231,25.865551782806925,25.865551782806932,0.5692990813638455,False,False
24,8,13,-0.02,0.03,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999993,-0.9999999999999993,-0.02474487597545335,25.771095958982237,25.771095958982244,0.5285564053554249,False,False
24,8,14,-0.02,0.04,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999999,-0.9999999999999996,0.08392279007589272,25.680252047943547,25.680252047943544,0.4905895989545752,False,False
24,8,15,-0.02,0.05,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000002,-1.0000000000000002,2.9323253444346444,25.592915123767074,25.59291512376708,0.4551268649405675,False,False
24,8,16,-0.02,0.06,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000009,-1.0000000000000009,3.035563186401352,25.50897919051393,25.508979190513934,0.4219303845239031,False,False
24,8,17,-0.02,0.07,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,1.0000000000000013,-1.0000000000000009,-0.005308813194875807,25.42833754965121,25.428337549651214,0.3907912826917416,False,False
24,8,18,-0.02,0.08,invalid_reference_chern,skipped_invalid_reference_chern,nan,nan,False,True,False,False,True,0.9999999999999994,-0.9999999999999994,0.05496811250407968,25.350883158400656,25.35088315840065,0.36152543480081506,False,False
